slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,priority,0.9827437789871907,0.33,0.9824870020371511,0.9780029263503031,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17896191.299726713,13646703.319381481,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
1,priority,0.9762919018543138,0.33,0.9887780917417365,0.952899721359101,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16949427.935481567,14106250.961348353,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
2,priority,0.9764181335054064,0.33,0.9887997416178682,0.9529033811088673,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16957682.491043843,14124212.883367717,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
3,priority,0.9752049721341124,0.33,0.9757148595109298,0.9745162709803533,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17278370.713506367,12893820.532839453,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
4,priority,0.9750142386975892,0.33,0.9757604493273949,0.974178883744076,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17239624.098251045,12833591.76035997,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
5,priority,0.9752811638170956,0.33,0.9757641635932665,0.974543428185862,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17266256.269600842,12886797.759800771,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
6,priority,0.9751795135740512,0.33,0.9757605860251283,0.9745166195361629,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17285646.3688739,12919735.069302633,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
7,priority,0.9752433417768503,0.33,0.9758162425844353,0.9750055046369325,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17277041.53147387,12934526.682628281,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
8,priority,0.9752374662142081,0.33,0.9758420762971443,0.974633356951792,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17298060.44142288,12937675.613946592,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
9,priority,0.9752403397920284,0.33,0.9758417605679757,0.9749722050208011,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17286445.091038797,12942103.09144132,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
10,priority,0.9751328019419137,0.33,0.975733983145544,0.9742939417094165,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17268323.03074486,12849374.320743779,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
11,priority,0.9752731843472264,0.33,0.9758399428917568,0.9746342137632761,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17305408.53822296,12935894.256265847,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
12,priority,0.9751921574781071,0.33,0.9757281336995476,0.9745440037388731,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17251661.926464394,12906623.461644735,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
13,priority,0.9748511051115207,0.33,0.9756153785417924,0.9738264535581367,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17186772.46505612,12739933.246777048,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
14,priority,0.9751595719923616,0.33,0.9757302669159369,0.9749775311260003,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17238281.334065698,12911229.511428813,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
15,priority,0.9751083092756614,0.33,0.9758476677344032,0.9743723037244534,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17280686.91475226,12867815.520480227,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
16,priority,0.9751664442977236,0.33,0.9758553405873449,0.9744902500971319,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17302220.23456942,12891783.08432676,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
17,priority,0.9751742557947022,0.33,0.9757919592609204,0.9745951303108753,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17290718.941769876,12895422.474153338,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
18,priority,0.974916256628714,0.33,0.9757266433139287,0.973944448423066,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17236272.282628812,12791136.983829908,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
19,priority,0.9746165983924981,0.33,0.9745532172220878,0.9684534480971351,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16702751.481754411,12244461.029843917,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
20,priority,0.9736705848726229,0.33,0.9726928270148739,0.9802857679898535,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,18283175.619427003,14340878.780897086,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
21,priority,0.9735710420395737,0.33,0.9726892183947492,0.9798511365631146,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,18283948.04755654,14342127.916226413,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
