slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,fairshare,0.994824580828084,0.29,0.9940947020870461,0.9954672446916405,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20374236.27495793,18806510.182997726,0.02298850574712641,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
1,fairshare,0.9919046324040476,0.29,0.995714941313328,0.9843346239186622,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19847606.71249119,17763872.721004616,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
2,fairshare,0.9919700010947771,0.29,0.9957257457920462,0.9844747404850868,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19852082.830617946,17778544.669622384,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
3,fairshare,0.9945028044982624,0.29,0.992807894275146,0.9979699518743224,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20362517.63908949,18449685.78886543,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
4,fairshare,0.9944939290489581,0.29,0.9928444134829773,0.9979533062101992,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20360643.300453857,18424987.528088752,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
5,fairshare,0.9944120260659234,0.29,0.9928589124297039,0.9979888012014059,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20403241.03366356,18426129.1312549,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
6,fairshare,0.9944633811327483,0.29,0.992859340836729,0.9980845564983905,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20407539.247372724,18464149.537507568,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
7,fairshare,0.9944465257369827,0.29,0.9928478624794271,0.998124396081163,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20404095.366823487,18451080.117812585,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
8,fairshare,0.9944319213786983,0.29,0.9928314545961128,0.9979883720096759,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20403912.54527085,18463578.05399352,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
9,fairshare,0.994479201043106,0.29,0.9928640598560574,0.9981171349989906,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20407370.10166912,18460033.084515147,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
