slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,static,0.9845401517444072,0.7679155760967323,0.9811318980115051,0.9868350139729092,2443.2452132156686,268.0442093788113,-2.5300108432385797,268.0442093788113,0.27537891815697524,0.0,20814085.555046182,16781601.95079256,0.004210976319954041,100,78,2443.2452132156686,39,23,50,30,0.78,0.7666666666666667
1,static,0.986489419127236,0.7694388591587266,0.9874745349763545,0.983580650245105,2362.7938126182567,265.53774663807906,-2.6083165954288106,265.53774663807906,0.26998191975393127,0.0,20129264.457427245,17329271.020077627,0.0025020793087631166,100,78,2362.7938126182576,41,24,50,30,0.82,0.8
2,static,0.9908540677186547,0.7728473112039862,0.9899105766658932,0.9924325313725004,2340.5375642439,264.9492471770651,-2.623726673685642,264.9492471770651,0.26249115933197853,0.0,19939705.09333387,17322625.886907417,0.006946118950712954,100,78,2340.5375642439,40,23,50,30,0.8,0.7666666666666667
3,static,0.9822723025961138,0.7661368504483358,0.9790449185840725,0.9800621417503035,2401.7831947432046,266.61420332836775,-2.580152913602154,266.61420332836775,0.27921543208370037,0.0,20461488.177137043,16093308.77337014,0.013473599075171538,100,78,2401.783194743205,39,22,50,30,0.78,0.7333333333333333
4,static,0.9822039457932823,0.7660843336425343,0.979847942552723,0.9810152234182425,2404.1648415772756,266.6897851968604,-2.5776371885487586,266.6897851968604,0.2795868636152381,0.0,20481741.29730641,16120646.204595476,0.013665348703784552,100,78,2404.164841577275,39,24,50,30,0.78,0.8
5,static,0.9820860073968551,0.7659893440488323,0.9805190266608473,0.97882700041907,2383.047901785385,265.99581812594835,-2.600935578250729,265.99581812594835,0.27960499678798656,0.0,20302102.24840091,16059204.987759205,0.010984820654248217,100,78,2383.047901785385,43,22,50,30,0.86,0.7333333333333333
6,static,0.9837053507169841,0.7672591252503134,0.9813046183659934,0.982763328367843,2400.726305117208,266.64423225547387,-2.576811195384381,266.64423225547387,0.27661334527242953,0.0,20452349.786835358,16525249.668211699,0.01525959548974054,100,78,2400.7263051172076,42,22,50,30,0.84,0.7333333333333333
7,static,0.9847133006654203,0.7680434039494558,0.9864232124210979,0.9795560502110833,2367.623700513292,265.5923448851583,-2.610995777136317,265.5923448851583,0.2754242049014468,0.0,20170677.829064254,16134349.572780257,0.02131374180679968,100,78,2367.623700513292,37,26,50,30,0.74,0.8666666666666667
8,static,0.9836325592234485,0.7671964789689786,0.9823606384838125,0.9807194333202003,2378.8688532459146,265.9081969522354,-2.6025936244787844,265.9081969522354,0.27737199144528457,0.0,20266498.509188183,15971544.702540327,0.019600905203105867,100,78,2378.8688532459146,42,22,50,30,0.84,0.7333333333333333
9,static,0.9826261261926507,0.7664132475866947,0.9810407145160244,0.9800330835529093,2408.203968808525,266.83298094488555,-2.572714483501914,266.83298094488555,0.2785900764204199,0.0,20516117.27230225,16088336.369052304,0.009551275764739575,100,78,2408.2039688085256,39,23,50,30,0.78,0.7666666666666667
