slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,static,0.9853129226882402,0.7684905350728304,0.9847473364144753,0.9853416587286562,2188.2840153870866,259.4656552934053,-2.823909311955354,259.4656552934053,0.27419562603141867,0.0,18645421.474103693,14913714.535687134,0.0022498054959083635,100,78,2188.284015387086,33,28,50,30,0.66,0.9333333333333333
1,static,0.9835105423571328,0.7670752416081998,0.9814246616802392,0.9884046575704993,2131.5408766123164,257.3658640179027,-2.90207650297861,257.3658640179027,0.2770190251937934,0.0,18163138.08412222,15044547.334981263,0.003046640160643932,100,78,2131.540876612316,43,21,50,30,0.86,0.7
2,static,0.9839827984045115,0.767448788332389,0.9845289104121459,0.9811091983519687,2125.5061268839345,257.1801225257554,-2.9072293322568084,257.1801225257554,0.27462168959789923,0.0,18111685.456782524,15302640.02067103,0.0046038039191360625,100,78,2125.506126883934,41,22,50,30,0.82,0.7333333333333333
3,static,0.9793696127678753,0.7638223155446793,0.9765746812917848,0.9776221210610823,2138.146389058,257.4299789644639,-2.9067558217095324,257.4299789644639,0.28377078388568844,0.0,18219895.131645124,14266417.360230077,0.01600454565056375,100,78,2138.146389058,41,24,50,30,0.82,0.8
4,static,0.9787472201464235,0.7633341664147681,0.9743629410984521,0.9780102757477805,2146.2536844467054,257.69474243737886,-2.8982079582164575,257.69474243737886,0.2849451229881663,0.0,18288908.7480473,14077715.225284223,0.01496037952130247,100,78,2146.2536844467054,40,21,50,30,0.8,0.7
5,static,0.9835776992251345,0.7671339800306057,0.9843993804750844,0.9783552218026023,2181.50041159316,259.1651972981312,-2.836471912560848,259.1651972981312,0.27783508462403494,0.0,18587839.40308939,15108389.775513383,0.011847910726777044,100,78,2181.5004115931606,36,25,50,30,0.72,0.8333333333333334
6,static,0.9803716472548011,0.7646105760006998,0.9776830738634332,0.9789223840278664,2164.62236297907,258.42319228270685,-2.8690724602240802,258.42319228270685,0.28199192927225614,0.0,18444857.019235056,14138931.400562389,0.01549230584046235,100,78,2164.62236297907,45,20,50,30,0.9,0.6666666666666666
7,static,0.9815640168742304,0.7655552630967732,0.9790717762610831,0.9796652482580642,2187.5171926811163,259.3034163154383,-2.8342390978009373,259.3034163154383,0.28021898619496666,0.0,18639214.118353672,15128909.021121627,0.013485505875222792,100,78,2187.5171926811163,35,24,50,30,0.7,0.8
8,static,0.9801648594478432,0.7644467781762337,0.9802741573952758,0.9757727005404304,2157.7733962389025,258.1590860815603,-2.8795446537325287,258.1590860815603,0.28364341469749665,0.0,18386699.115607925,14227470.599891614,0.019054401374076324,100,78,2157.7733962389025,36,28,50,30,0.72,0.9333333333333333
9,static,0.9769368463412239,0.7619185956088587,0.974369264894826,0.9762255175442195,2162.45843128322,258.2070842909113,-2.8819395927787026,258.2070842909113,0.28822944782125126,0.0,18426832.299854968,14116177.775834195,0.01842949090634627,100,78,2162.4584312832203,40,25,50,30,0.8,0.8333333333333334
10,static,0.9800100752885331,0.7643306485875556,0.9804074325268688,0.9734099903598163,2164.553795922271,258.4090840711444,-2.869765987147597,258.4090840711444,0.2831703814615456,0.0,18444256.262266178,14039284.136935916,0.012091837612364653,100,78,2164.553795922271,41,23,50,30,0.82,0.7666666666666667
11,static,0.9800293420096553,0.7643454733270264,0.9764630893999061,0.9813989705521177,2163.213563673212,258.3638594732595,-2.871281859999956,258.3638594732595,0.28293724671464937,0.0,18432855.21153478,13987141.581772244,0.01726480589304691,100,78,2163.2135636732123,39,23,50,30,0.78,0.7666666666666667
12,static,0.9781830985855067,0.7628961251787016,0.9782633677256967,0.9707547396197417,2148.891735939205,257.77400554854336,-2.8955606724269125,257.77400554854336,0.286191987223936,0.0,18311320.125949025,13906189.890679864,0.014949423169529075,100,78,2148.891735939205,41,21,50,30,0.82,0.7
13,static,0.9777834198987762,0.76257755096731,0.9736825010571712,0.9767522222260911,2160.441783720112,258.15863373175125,-2.8832520036629687,258.15863373175125,0.28683351529954537,0.0,18409691.410481032,13958811.700339945,0.011393780411752541,100,78,2160.4417837201117,38,23,50,30,0.76,0.7666666666666667
14,static,0.9777414512487145,0.7625474596265703,0.9753586272328111,0.9739842019895534,2165.948869631161,258.35968266496826,-2.8755919380021844,258.35968266496826,0.2868326617136119,0.0,18456463.73073625,13967144.038578752,0.010177788816249311,100,78,2165.948869631161,38,23,50,30,0.76,0.7666666666666667
15,static,0.9789831338854895,0.7635259062827243,0.978617554901972,0.9727218947431288,2173.819031530601,258.69817178173383,-2.8608773608900124,258.69817178173383,0.28485486259216564,0.0,18523152.032216303,14121628.985214189,0.011686974558149599,100,78,2173.8190315306006,39,24,50,30,0.78,0.8
16,static,0.9802126352176935,0.7644909332827847,0.9759094138496742,0.9799140335354428,2188.61739121873,259.2741795418831,-2.838299978280165,259.2741795418831,0.28273531385535255,0.0,18648835.678776298,14626114.106834529,0.016154674450280515,100,78,2188.61739121873,38,24,50,30,0.76,0.8
17,static,0.9790914387481595,0.7636117732431311,0.9752447564549374,0.9755301026413992,2185.822912001889,259.12913889889984,-2.845202086824573,259.12913889889984,0.28474454036880026,0.0,18625201.51476283,14491052.34322873,0.01263684635822826,100,78,2185.822912001889,36,23,50,30,0.72,0.7666666666666667
