slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,demand,0.9834258304503465,0.33,0.9773496525066949,0.9897487245299214,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,18157318.555243373,14172644.437386272,0.04040404040404044,100,33,495.0,19,9,50,30,0.38,0.3
1,demand,0.9858763626162674,0.33,0.9881819580284683,0.9784770439847909,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16779337.914845604,14116432.93507347,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
2,demand,0.9743313835566838,0.33,0.981983053002181,0.9527638838523262,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17101791.15181827,14168196.782305226,0.08080808080808088,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
3,demand,0.9721070304868379,0.33,0.9719421291769141,0.9679961115992264,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17167222.453081522,12927657.365593791,0.12121212121212133,100,33,495.0,19,10,50,30,0.38,0.3333333333333333
4,demand,0.9788668076024687,0.33,0.9777457998764639,0.9780910431731583,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17461889.62839768,13691464.077565715,0.04040404040404044,100,33,495.0,23,7,50,30,0.46,0.23333333333333334
5,demand,0.9788393178874194,0.33,0.9794320212208677,0.9762092817673068,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17575675.154804956,13291661.941973768,0.04040404040404044,100,33,495.0,20,10,50,30,0.4,0.3333333333333333
6,demand,0.9770675278065961,0.33,0.9767438764124118,0.9902141119467576,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16722636.659631751,12910372.608574145,0.08080808080808088,100,33,495.0,23,5,50,30,0.46,0.16666666666666666
7,demand,0.9709694556524106,0.33,0.9700892564119956,0.968783453276622,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16968737.388567727,12477261.930486146,0.0,100,33,495.0,24,6,50,30,0.48,0.2
8,demand,0.9821220230920429,0.33,0.9798843099738672,0.9809957123833131,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17457780.66113564,13985812.231993336,0.08080808080808088,100,33,495.0,17,12,50,30,0.34,0.4
9,demand,0.9805648062155695,0.33,0.9776808900305315,0.9875279737790775,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17108292.568238836,13284290.614155537,0.101010101010101,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
10,demand,0.974705429167681,0.33,0.9751240692005642,0.9693170206832488,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17172497.355549227,12853682.122838173,0.060606060606060774,100,33,495.0,19,9,50,30,0.38,0.3
11,demand,0.9800322122424368,0.33,0.9782677432123505,0.976533881838206,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16803646.424748242,12936566.73729293,0.04040404040404044,100,33,495.0,20,8,50,30,0.4,0.26666666666666666
12,demand,0.9821324836888355,0.33,0.9821305716510506,0.9811362925386815,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17200143.38532573,13245867.54658327,0.04040404040404044,100,33,495.0,21,11,50,30,0.42,0.36666666666666664
13,demand,0.9758918301656969,0.33,0.972664903601036,0.9745910523839592,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17286743.718730085,13161598.856171653,0.04040404040404044,100,33,495.0,23,5,50,30,0.46,0.16666666666666666
14,demand,0.9786392599598008,0.33,0.9802819851321025,0.9694859110118096,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16970755.444910496,13180011.271569585,0.04040404040404044,100,33,495.0,22,7,50,30,0.44,0.23333333333333334
15,demand,0.9761112926038807,0.33,0.9760567513848063,0.9652540415638282,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17397532.71837603,12907565.05512476,0.060606060606060774,100,33,495.0,23,5,50,30,0.46,0.16666666666666666
16,demand,0.9734979310715339,0.33,0.9718551320801156,0.9757875806931792,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16730307.445788726,12502696.74786692,0.060606060606060774,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
17,demand,0.9734872617285865,0.33,0.9703732659261052,0.9748091024984605,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17002935.787684552,12796793.374202376,0.04040404040404044,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
18,demand,0.9809531219801912,0.33,0.9837363530694749,0.9771535539792192,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17571399.13585464,13475867.05958316,0.04040404040404044,100,33,495.0,18,10,50,30,0.36,0.3333333333333333
19,demand,0.9796616399250045,0.33,0.9712486054928445,0.9842355105001689,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16231106.88038881,12009539.396784997,0.04040404040404044,100,33,495.0,16,10,50,30,0.32,0.3333333333333333
20,demand,0.9708010467766878,0.33,0.9702629691842559,0.9688219445948375,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,18179724.133050006,13805150.923353992,0.16161616161616177,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
21,demand,0.9742382398232076,0.33,0.9771618106604649,0.9635354129714669,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,18091950.073033266,14080248.431515517,0.060606060606060774,100,33,495.0,20,9,50,30,0.4,0.3
22,demand,0.9824480288799691,0.33,0.9817031888177719,0.9851555005576356,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17036865.043760035,12744913.33295466,0.04040404040404044,100,33,495.0,20,10,50,30,0.4,0.3333333333333333
23,demand,0.9823072515663286,0.33,0.9833189064668892,0.9845384047312717,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16658946.989324035,12167028.666401526,0.0,100,33,495.0,18,10,50,30,0.36,0.3333333333333333
24,demand,0.9845606132215627,0.33,0.9835953180008449,0.9860983227210118,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16542596.18964473,12755674.848722592,0.060606060606060774,100,33,495.0,20,10,50,30,0.4,0.3333333333333333
25,demand,0.989510554509138,0.33,0.9906571104897727,0.9897552332526075,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17538925.589707732,15280258.995425446,0.0,100,33,495.0,19,12,50,30,0.38,0.4
26,demand,0.9834032082271491,0.33,0.9832129663042278,0.9854346066675153,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17049786.769332368,13094504.877014054,0.060606060606060774,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
