slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,fairshare,0.9948102465710865,0.29,0.9941438525203615,0.9954829563495512,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20402748.10123061,18812241.177913513,0.02298850574712641,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
1,fairshare,0.991916844163521,0.29,0.9957224833111437,0.9843720536651333,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19855860.718604174,17776848.56863714,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
2,fairshare,0.991929246659646,0.29,0.9957230230317496,0.9844085651525437,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19855651.300979853,17775832.607504588,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
3,fairshare,0.9944422334237897,0.29,0.9928496925703313,0.998064675212066,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20382183.67632398,18447314.284804672,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
4,fairshare,0.994461277064818,0.29,0.9928298275034982,0.9980879156496091,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20406650.678658817,18467083.749759693,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
5,fairshare,0.9945042216147842,0.29,0.9928592090367401,0.9981421500860965,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20404660.36410322,18468474.90460118,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
6,fairshare,0.9945308870768037,0.29,0.9928370376191312,0.9980700159074936,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20374354.360557955,18457907.02683665,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
7,fairshare,0.9944767664331131,0.29,0.9928500454740838,0.9980334354137178,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20403900.808216795,18459872.50203335,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
8,fairshare,0.9944886680400707,0.29,0.9928562906903251,0.9980249037949035,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20400636.84098121,18464314.303420316,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
9,fairshare,0.9945129444242775,0.29,0.9928371583185222,0.9980094241950116,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20389594.013581462,18460974.735548567,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
10,fairshare,0.994489567618681,0.29,0.9928224869810715,0.9980000901389817,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20368679.4290534,18453955.868731614,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
11,fairshare,0.9944513071899076,0.29,0.9928556890117398,0.9979139686994237,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20399720.559979104,18427169.281898875,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
12,fairshare,0.9944131183142124,0.29,0.9928026453083774,0.9980852640895136,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20354774.049989168,18420093.60572548,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
13,fairshare,0.9944740687215664,0.29,0.9928323884813901,0.9980136678883156,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20340572.47728126,18392361.385336887,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
14,fairshare,0.9944030345760511,0.29,0.9927814592098555,0.9978851533969538,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20359536.13621254,18411437.728368722,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
15,fairshare,0.9945009355662893,0.29,0.9928481268172349,0.9980079088007209,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20392096.321516965,18455895.153221104,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
16,fairshare,0.994496053124078,0.29,0.9928481268172349,0.9979868060170687,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20394279.100772325,18455895.153221104,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
