slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,static,0.9816408357750889,0.7655836899967632,0.9790656507516431,0.9828591692869173,2066.693702702756,254.85670080498033,-3.001643614639261,254.85670080498033,0.2804465583931588,0.0,17612636.72523123,13734299.346851073,0.008770661970774807,100,78,2066.693702702756,39,23,50,30,0.78,0.7666666666666667
1,static,0.9795075169285318,0.7639077509410647,0.9791961452732052,0.9772232273775987,2016.8179645948117,252.9023415673829,-3.0784649866624605,252.9023415673829,0.2824066465284647,0.0,17189056.69160106,13866926.391831154,0.0018755194977533307,100,78,2016.8179645948117,36,23,50,30,0.72,0.7666666666666667
2,static,0.9805781982131581,0.7647546075379641,0.9808931463971733,0.9772462288060549,2002.3784645533167,252.40353543786037,-3.0950780351461975,252.40353543786037,0.27971684831464527,0.0,17066109.065483812,14180897.253364015,0.005918798840521822,100,78,2002.378464553317,38,22,50,30,0.76,0.7333333333333333
3,static,0.9750840576667921,0.7604203984062535,0.9713752464479949,0.9730967559136366,2041.2624770671198,253.62143687978624,-3.060235729166786,253.62143687978624,0.2910754509966831,0.0,17397658.39098625,13072817.554056017,0.019769498193250357,100,78,2041.2624770671198,36,25,50,30,0.72,0.8333333333333334
4,static,0.9784868144103364,0.7630973319440216,0.9769061476594544,0.9737761221633181,2026.8704429619079,253.2211187694454,-3.0695213085314714,253.2211187694454,0.2855129772313856,0.0,17274811.266525976,13082008.294362498,0.010382637692043062,100,78,2026.8704429619077,37,27,50,30,0.74,0.9
5,static,0.9779750268873529,0.7627018412906214,0.9763223969307762,0.9745974860978969,2036.6184725313817,253.58238282085875,-3.055557451127681,253.58238282085875,0.2861827245344375,0.0,17357580.838467512,13104949.784767874,0.019538438411273562,100,78,2036.6184725313817,41,22,50,30,0.82,0.7333333333333333
6,static,0.9761565388611854,0.7612547036647085,0.972579467698933,0.9761926281272655,2028.2210445587564,253.1617875122961,-3.0769858039695688,253.1617875122961,0.2890062164396756,0.0,17286832.311464436,12999419.796089172,0.019389588812159575,100,78,2028.2210445587561,40,24,50,30,0.8,0.8
7,static,0.9740138260386163,0.7595690189084296,0.9686410245622621,0.9753318429798691,2019.2204272598638,252.7301971958854,-3.0971859974570566,252.7301971958854,0.292558980391314,0.0,17210703.93786549,12836132.316187296,0.01918970046540247,100,78,2019.2204272598633,38,25,50,30,0.76,0.8333333333333334
8,static,0.9747948935559715,0.760191578467359,0.9729241435389615,0.9696948037090588,2023.106151400234,252.92353552633153,-3.0873379914981687,252.92353552633153,0.29138850622872514,0.0,17243440.29389683,12991102.090206698,0.02032858271125826,100,78,2023.106151400234,41,21,50,30,0.82,0.7
9,static,0.9757058247598047,0.7608997273579794,0.975020174140444,0.9694803793286395,1996.0917316666741,251.91712870441813,-3.125556322801342,251.91712870441813,0.289830911009763,0.0,17013933.37617376,12956304.548007486,0.0210963154841588,100,78,1996.0917316666737,41,21,50,30,0.82,0.7
10,static,0.975830578501374,0.7610044683941707,0.9705171993101191,0.9753867432299486,2039.5817366001738,253.5852181913827,-3.0607094840880573,253.5852181913827,0.28976121635757024,0.0,17383312.466334257,13111795.82039941,0.011376247995355637,100,78,2039.581736600174,38,24,50,30,0.76,0.8
11,static,0.9773487718411557,0.7622077128386388,0.9771456815353661,0.9708931590497609,2047.8100330469554,253.97521933192832,-3.041960794024314,253.97521933192832,0.2872330925104676,0.0,17452812.558223687,13085455.45836603,0.01842871045321548,100,78,2047.8100330469554,37,26,50,30,0.74,0.8666666666666667
12,static,0.9777004827086594,0.7624683740986109,0.9736696194358427,0.9757859063679116,2038.088420402434,253.59848878629322,-3.0578059274833023,253.59848878629322,0.28641522200319236,0.0,17370443.66869394,13316261.119173618,0.012906886846594245,100,78,2038.088420402434,37,24,50,30,0.74,0.8
13,static,0.977232927654863,0.762095801393334,0.9733140310335361,0.9766112532587414,2016.0391656428435,252.73081929896523,-3.0925711290483875,252.73081929896523,0.2880629765858409,0.0,17183269.72248582,12774570.493954208,0.025338799940030077,100,78,2016.0391656428433,38,23,50,30,0.76,0.7666666666666667
14,static,0.9742222625836517,0.7597324407547055,0.9722476433237802,0.9701093182593459,2037.2231004364937,253.41692229785698,-3.070862186213992,253.41692229785698,0.2921866202666894,0.0,17363661.54130333,12934730.695050249,0.02120023236491586,100,78,2037.2231004364937,40,25,50,30,0.8,0.8333333333333334
15,static,0.9772297839554956,0.7620990545282219,0.976723042328597,0.972378326033697,2029.3063779900392,253.24047598326888,-3.072505167521635,253.24047598326888,0.28844362435941306,0.0,17295906.832762446,13072418.614027213,0.024499686681401345,100,78,2029.3063779900392,37,24,50,30,0.74,0.8
16,static,0.975696468952449,0.7608884676170602,0.9722973267742155,0.9740998952992254,2012.556023642531,252.53860792900454,-3.10228483847403,252.53860792900454,0.28999623904850513,0.0,17153894.441561546,12940907.303311367,0.012821748100745989,100,78,2012.5560236425308,37,25,50,30,0.74,0.8333333333333334
17,static,0.973578265775255,0.759225076798295,0.9698973354780259,0.9703742299058634,2014.0129026372836,252.51282247715184,-3.1063838264106143,252.51282247715184,0.2931774707631256,0.0,17166549.266504698,12891218.936574562,0.02141877819513338,100,78,2014.0129026372838,38,25,50,30,0.76,0.8333333333333334
18,static,0.9761034841944046,0.7612152368635912,0.9720746876868717,0.9724585124351731,2010.4360031408332,252.4882274751189,-3.102465389721706,252.4882274751189,0.28907309998395503,0.0,17135679.93097677,12978650.43067729,0.01873954483238216,100,78,2010.4360031408328,34,25,50,30,0.68,0.8333333333333334
