slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,fairshare,0.9948022471025559,0.29,0.9941422840466941,0.9954737955791815,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20397433.666386448,18811152.608752996,0.02298850574712641,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
1,fairshare,0.9919092029237369,0.29,0.9957227034492371,0.9843568898321705,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19853303.404918544,17753615.95445318,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
2,fairshare,0.9919425133634401,0.29,0.9957161498673175,0.9844226853712699,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19852265.45617881,17773367.03279639,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
3,fairshare,0.9944688249541245,0.29,0.9928588332697474,0.9980833015315534,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20404696.04779649,18458346.633739397,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
4,fairshare,0.9944804240568597,0.29,0.9928078356936363,0.9979921935665333,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20387915.139498644,18469262.843369428,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
5,fairshare,0.9944832562476379,0.29,0.9928473458103099,0.9980902794702258,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20403038.662074335,18463150.353669375,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
6,fairshare,0.9944696814765136,0.29,0.9928545144682421,0.9980106440180365,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20394850.10011051,18455411.811927613,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
7,fairshare,0.994475650488679,0.29,0.9928574320770314,0.9980688518062264,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20408589.407571193,18474759.39851132,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
8,fairshare,0.9944962934010549,0.29,0.9928399427672029,0.998041657110562,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20401740.043983616,18478672.901429605,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
9,fairshare,0.9945172082197653,0.29,0.9928207872913205,0.998030947141575,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20375974.912203867,18471078.798222303,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
10,fairshare,0.9944538587494927,0.29,0.9928469760658264,0.9980665075945422,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20405140.01363181,18463380.410243716,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
11,fairshare,0.9945539614869168,0.29,0.9928338785434704,0.9980887540005994,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20375028.31284081,18474573.885784775,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
12,fairshare,0.9944957611123327,0.29,0.9927761455485753,0.997926137067149,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20316039.45134167,18410590.447233092,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
13,fairshare,0.9944520843328732,0.29,0.9927730914562707,0.9978886715695985,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20301405.4364197,18380694.01994951,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
14,fairshare,0.9945327542573708,0.29,0.9927921095121273,0.9981024191834862,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20347345.04033095,18456271.967429433,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
15,fairshare,0.9945312893070231,0.29,0.992847626352679,0.9980621554634207,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20401541.471709456,18486657.03077865,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
16,fairshare,0.9945020753088548,0.29,0.9928507042245716,0.9980883998942535,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20416411.87114069,18493571.693976518,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
17,fairshare,0.9945355023669018,0.29,0.9928440271368613,0.9981215434369065,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20386040.287951294,18464547.184539877,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
18,fairshare,0.9945673519573859,0.29,0.9928300482848361,0.9981228844587935,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20366376.71000461,18466910.965344004,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
19,fairshare,0.9899113787810775,0.29,0.9937657021360019,0.9887497532950795,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20144827.706878122,17543512.56644191,0.13793103448275867,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
20,fairshare,0.9924671385032903,0.29,0.9939531977352412,0.9941232377718969,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20966605.03548874,18438403.305356316,0.11494252873563227,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
21,fairshare,0.9924228844004768,0.29,0.9939465248127222,0.9940291907096138,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20941433.449157145,18414062.165401235,0.11494252873563227,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
22,fairshare,0.995477098513762,0.29,0.9985091383924555,0.9981974656697087,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19383468.588719662,17395268.872923493,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
23,fairshare,0.9954037313383759,0.29,0.9985279443309921,0.9981537768412785,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19391102.0157705,17332300.034294836,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
24,fairshare,0.9953818535318039,0.29,0.9985185480815506,0.998063513003773,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19389642.827933002,17293934.238606837,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
25,fairshare,0.9953922503769965,0.29,0.9985048499166203,0.9981686585661238,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19370579.159518436,17313817.444877516,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
26,fairshare,0.995471393661134,0.29,0.9984953641352698,0.9981554518645703,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19359833.067338817,17344147.235126033,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
27,fairshare,0.9952807398627599,0.29,0.9985134786446759,0.9981452045640388,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19361997.8599772,17237017.593316663,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
28,fairshare,0.9953256937427074,0.29,0.9985120420086857,0.9980015822017829,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19372409.59362305,17292921.730112527,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
29,fairshare,0.9953488265226585,0.29,0.9985002810678425,0.9981543051754714,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19357416.750700798,17242751.05740919,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
30,fairshare,0.9954131731368346,0.29,0.9985201436560289,0.9980962652640412,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19389355.25529231,17337927.898146223,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
31,fairshare,0.995301337641176,0.29,0.9985149164525405,0.9979919565108653,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19371937.121517763,17251112.80592494,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
32,fairshare,0.9953247125564757,0.29,0.9985079752051746,0.9982356667921549,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19353528.717969622,17268968.71318898,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
33,fairshare,0.995429940437232,0.29,0.9985055949510528,0.9981524287906884,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19375703.974874135,17299789.328691565,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
34,fairshare,0.9953719150513607,0.29,0.9985262530081994,0.9980683106052837,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19385203.989854444,17317621.677561216,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
35,fairshare,0.9954382654676016,0.29,0.9985284972307872,0.9981594227367139,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19390534.246821053,17388513.33821487,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
36,fairshare,0.9953682131510058,0.29,0.9985271654192447,0.998082094346137,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19384899.85395236,17340494.14445155,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
37,fairshare,0.9948115273303559,0.29,0.9962954606965353,0.9933838863996645,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20005640.687164642,18220606.57755926,0.1839080459770115,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
38,fairshare,0.9948008302405376,0.29,0.9962922697035114,0.9934076604573517,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20015585.32316914,18217754.322865132,0.1839080459770115,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
39,fairshare,0.9948166798338697,0.29,0.99630469599417,0.9933483079357408,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,19992406.206932474,18206289.508979242,0.1839080459770115,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
40,fairshare,0.9958679869288211,0.29,0.996963746476097,0.9957584569266728,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20461704.130417146,18739029.34924583,0.04597701149425304,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
41,fairshare,0.9955958215752768,0.29,0.9968982400223765,0.9953913941359491,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20335624.97490205,18572268.68376485,0.04597701149425304,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
42,fairshare,0.9955105768421038,0.29,0.9969029435677276,0.9950411871067131,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20305254.763290547,18553017.109505475,0.04597701149425304,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
43,fairshare,0.9955070373488005,0.29,0.9969061118491888,0.9949653374120466,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,20266263.919919692,18523780.930884495,0.04597701149425304,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
