slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,static,0.9822368275465048,0.7660513166841719,0.9795876822308193,0.9845479860956184,2068.685627799247,254.95434198999538,-2.9970992125287705,254.95434198999538,0.2794822921320095,0.0,17629492.509218846,13775197.58806365,0.0048988280102260084,100,78,2068.6856277992474,42,22,50,30,0.84,0.7333333333333333
1,static,0.9794720954390734,0.7638761766152409,0.9788378442272991,0.9773370158650061,1975.5659814170026,251.30796545935436,-3.1406331003565358,251.30796545935436,0.2813821047484375,0.0,16838681.371238783,13867901.7900775,0.006042083454499414,100,78,1975.5659814170026,41,22,50,30,0.82,0.7333333333333333
2,static,0.9805238310510748,0.7647055790572094,0.9796227428733338,0.9779906960174728,2008.2767103760889,252.61614432126888,-3.087901794617143,252.61614432126888,0.2802974373110525,0.0,17116352.21970845,13894687.526549447,0.003969276331327931,100,78,2008.276710376089,41,24,50,30,0.82,0.8
3,static,0.9741137186855134,0.7596497028905891,0.9698432916509293,0.9723495110688954,2027.5166835485572,253.05084923587572,-3.0845644599765216,253.05084923587572,0.29257841803739937,0.0,17281146.537502978,12924160.142595602,0.01660409077999181,100,78,2027.516683548557,39,25,50,30,0.78,0.8333333333333334
4,static,0.977174389177046,0.762068594577059,0.9757039878012036,0.9722109549792411,2059.888135458834,254.41398962693376,-3.0261616229117103,254.41398962693376,0.2877387017167834,0.0,17555535.501841675,13103526.469549928,0.019212506741356883,100,78,2059.8881354588343,38,24,50,30,0.76,0.8
5,static,0.9771364117934058,0.7620237504207585,0.9738973446024481,0.9752559319181328,2001.4014988736312,252.17830546585037,-3.113208149770671,252.17830546585037,0.2874286276127185,0.0,17058835.451406863,12981300.266419811,0.019316949565728603,100,78,2001.4014988736315,41,23,50,30,0.82,0.7666666666666667
6,static,0.9773374970526225,0.7621874881399026,0.9750059718020815,0.9719847723906595,2022.158058955277,252.9860390301632,-3.0812054455616313,252.9860390301632,0.2871398667885652,0.0,17235060.26722719,12978717.663168164,0.010462010700404534,100,78,2022.1580589552768,39,23,50,30,0.78,0.7666666666666667
7,static,0.9781178965447009,0.7628138408744589,0.976105656921323,0.9734119763097818,2044.8826255731597,253.8975779055266,-3.043503677535384,253.8975779055266,0.28610451416793836,0.0,17427799.5302743,13337430.782509785,0.018005679271350772,100,78,2044.8826255731597,37,24,50,30,0.74,0.8
8,static,0.9758040961045877,0.760976021967217,0.9733723268875853,0.971755415457649,2022.492546570535,252.92684904125505,-3.0867869381125983,252.92684904125505,0.28973076950908605,0.0,17238243.58392986,12963873.684996085,0.016159276477548223,100,78,2022.4925465705348,36,26,50,30,0.72,0.8666666666666667
9,static,0.9751409391243092,0.7604560072948985,0.9705191010616634,0.9747919554314003,2025.5304913493017,253.01733167222392,-3.08423288058332,253.01733167222392,0.2907350442432919,0.0,17264131.44259229,12835914.80848064,0.013603734198145201,100,78,2025.5304913493017,40,23,50,30,0.8,0.7666666666666667
10,static,0.9765440911616052,0.7615711197924678,0.9730395891944836,0.973899866468655,2035.884358851363,253.4844311944237,-3.062560266545155,253.4844311944237,0.2887337632903535,0.0,17351678.04876213,13086853.960462943,0.019005661500107962,100,78,2035.8843588513635,37,25,50,30,0.74,0.8333333333333334
11,static,0.9738032281482982,0.7594036649463796,0.9703505028323801,0.9734309461524012,2018.3711798765921,252.68965179769717,-3.0990551194259432,252.68965179769717,0.2929164611388311,0.0,17203516.322159402,12935337.673996476,0.017753349905292204,100,78,2018.3711798765921,41,23,50,30,0.82,0.7666666666666667
12,static,0.9764493517855334,0.7614882598775197,0.9765658049662794,0.9684652197864226,2026.9598852563229,253.13042355482781,-3.0772899508370926,253.13042355482781,0.28868138625962936,0.0,17276012.624226727,13065166.618393417,0.01588718897412522,100,78,2026.9598852563229,41,21,50,30,0.82,0.7
13,static,0.9753353716855286,0.760611732238776,0.9740996648179445,0.9698989782099573,1999.76298952601,252.0482966120335,-3.120651504731363,252.0482966120335,0.2903112242674941,0.0,17045117.561582875,12755615.996558717,0.017173854405292843,100,78,1999.76298952601,35,27,50,30,0.7,0.9
14,static,0.9780653598043437,0.7627753453570694,0.9759053727375768,0.9762008967267279,2026.1142992153393,253.19288643526244,-3.069872051691008,253.19288643526244,0.2859815123664582,0.0,17268261.444891978,13768911.355349002,0.017112163108833567,100,78,2026.1142992153393,34,28,50,30,0.68,0.9333333333333333
15,static,0.9775660621890468,0.7623538907253591,0.9756533005814739,0.9740203824891993,2013.9597731843692,252.6565642349656,-3.095522108782045,252.6565642349656,0.28775095966264974,0.0,17165635.677602556,12918372.639096674,0.020873775082225654,100,78,2013.9597731843692,38,23,50,30,0.76,0.7666666666666667
16,static,0.9727898275313338,0.7586067118706808,0.9703286956980989,0.9671553346991554,2020.0610438639928,252.71053638096336,-3.100034680816329,252.71053638096336,0.2945830196221,0.0,17218038.9688724,12866070.870033676,0.01757216040256182,100,78,2020.061043863993,40,23,50,30,0.8,0.7666666666666667
17,static,0.9766514429055163,0.7616453570803617,0.9750341159828119,0.9729547085178943,2012.1431886747944,252.57526316680804,-3.0982813095527693,252.57526316680804,0.2880903251961042,0.0,17150110.424373623,13099490.93717829,0.024045583422269257,100,78,2012.1431886747948,41,25,50,30,0.82,0.8333333333333334
18,static,0.9757646983265413,0.760947374466596,0.9742931924808647,0.9736966951266202,2003.5034577245542,252.20728011240544,-3.1140114825862693,252.20728011240544,0.28958414118476905,0.0,17076859.18415985,12903421.212643633,0.016069553799226144,100,78,2003.503457724554,39,27,50,30,0.78,0.9
19,static,0.97343899664512,0.7590842498828535,0.9677560035485934,0.9722745555432449,1976.819647742169,251.04766930916284,-3.1664827401837767,251.04766930916284,0.29151015866255325,0.0,16851102.52742509,12037476.042969713,0.018105513357147496,100,78,1976.8196477421693,38,21,50,30,0.76,0.7
20,static,0.9778481914618491,0.7626063514514017,0.9797741779460087,0.9760415331435599,2111.159132681642,256.3602197265077,-2.950922403566024,256.3602197265077,0.2854810913021033,0.0,17991030.616158765,14135353.35929324,0.023815989119164716,100,78,2111.159132681642,40,24,50,30,0.8,0.8
21,static,0.9752237311035835,0.7604913260124166,0.9800443970759827,0.971591173787462,2020.3728892020943,252.79790069454944,-3.0954541966353832,252.79790069454944,0.28911462341958805,0.0,17220750.529857833,13290349.186740331,0.0191554000623535,100,78,2020.372889202094,40,22,50,30,0.8,0.7333333333333333
22,static,0.9795905639457803,0.7639248460014095,0.9814649002499882,0.977848104083372,1965.3676949271076,250.835505112764,-3.165334239773414,250.835505112764,0.28415263521656664,0.0,16752897.803583166,12826112.986867972,0.020746617315264615,100,78,1965.3676949271076,39,23,50,30,0.78,0.7666666666666667
23,static,0.9789356183596839,0.7633997905401875,0.9793952638441418,0.9783519358335271,1957.2867852369866,250.47998410735573,-3.1815512559857435,250.47998410735573,0.28491409763021824,0.0,16684541.041610152,12619154.388383722,0.016778649590521333,100,78,1957.2867852369864,41,22,50,30,0.82,0.7333333333333333
24,static,0.9808888812677752,0.7649298770421581,0.9793052795205772,0.9811804288016381,1940.13118695244,249.87095853381862,-3.2033594592459456,249.87095853381862,0.2815326935399505,0.0,16538665.322192375,12616486.698995875,0.014658710269735309,100,78,1940.13118695244,36,27,50,30,0.72,0.9
25,static,0.9830160699951005,0.7666375710961267,0.9802846406896331,0.9859707121781984,1964.9674964439098,250.98039860964167,-3.1519056413370157,250.98039860964167,0.27832267649695885,0.0,16748646.352584876,13392807.256219001,0.008195422819797127,100,78,1964.9674964439098,38,21,50,30,0.76,0.7
26,static,0.9802107621684503,0.7644072216249592,0.9793257282649183,0.9811397165564696,1963.817020673937,250.79357937049969,-3.1665623968509835,250.79357937049969,0.28270561726285126,0.0,16739719.360100623,12662835.825696178,0.015415793609523165,100,78,1963.817020673937,39,22,50,30,0.78,0.7333333333333333
27,static,0.9820174107844083,0.7658321895598179,0.9822764361699492,0.983432159265688,1974.4799833525578,251.28963304719747,-3.14358796218681,251.28963304719747,0.2794556996418103,0.0,16829919.597758763,13196670.627845023,0.010626099160397029,100,78,1974.479983352558,38,23,50,30,0.76,0.7666666666666667
28,static,0.9820018148171844,0.7658077883197998,0.9819681640001872,0.9825703483890023,1945.7475900261397,250.14349256799912,-3.190297606078589,250.14349256799912,0.27921822131670115,0.0,16586122.253186155,12870246.984818451,0.012358480069513789,100,78,1945.7475900261397,39,24,50,30,0.78,0.8
29,static,0.9829782750933863,0.7665942518353063,0.9803244948861599,0.9862676192665942,1944.2329947086723,250.14108109646284,-3.186926433404857,250.14108109646284,0.27832430603518876,0.0,16572820.81384059,12677864.340530757,0.006619857553229247,100,78,1944.2329947086723,36,28,50,30,0.72,0.9333333333333333
30,static,0.9837215960102241,0.7671995311246944,0.9815117882555603,0.9914009621771921,1970.5847801630052,251.2400542639952,-3.139597170514458,251.2400542639952,0.2768768254449381,0.0,16796110.9137269,13814249.923292464,0.008276184571380352,100,78,1970.5847801630052,39,22,50,30,0.78,0.7333333333333333
31,static,0.9838913023297226,0.7673232246843757,0.981016838275225,0.9868344867148704,1975.4649287940692,251.42222258885042,-3.1334711303676803,251.42222258885042,0.27659449024872096,0.0,16837715.02943008,13209850.944393042,0.007548957998937622,100,78,1975.4649287940688,39,25,50,30,0.78,0.8333333333333334
32,static,0.9793643499000595,0.7637422460314531,0.9799720247787187,0.9789295757554999,1958.3352638697033,250.54551727698805,-3.1776302672429044,250.54551727698805,0.2843077900243278,0.0,16693284.585663425,12857614.3351911,0.01406537967178978,100,78,1958.3352638697033,40,24,50,30,0.8,0.8
33,static,0.9809269607589702,0.7649784415756297,0.9787626646644771,0.9850909715898287,1977.6221582835794,251.37336714547288,-3.1416286536263107,251.37336714547288,0.2813802804205041,0.0,16856713.65374609,13160181.578159384,0.016603907900369475,100,78,1977.6221582835797,36,25,50,30,0.72,0.8333333333333334
34,static,0.9831390975315875,0.7667377654113261,0.9806589726507242,0.9884701895702781,1971.375189734481,251.24139734860802,-3.141005141910074,251.24139734860802,0.27813296710492796,0.0,16802986.472724564,13378659.680870414,0.00853739439545187,100,78,1971.375189734481,41,20,50,30,0.82,0.6666666666666666
