slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,fairshare,0.9966822387554685,0.29,0.9962033536123374,0.997062444441459,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25545074.384034563,23934367.104796126,0.02298850574712641,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
1,fairshare,0.994802583377847,0.29,0.997289219527687,0.9899300091753546,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,24983772.69252309,22867722.571154054,0.09195402298850586,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
2,fairshare,0.9949161837357446,0.29,0.9972881628318269,0.9902038229298804,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25028222.43588963,22924323.92495446,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
3,fairshare,0.9964752590689571,0.29,0.9953966897518342,0.998768913683823,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25566025.369568106,23640628.240408078,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
4,fairshare,0.996437148069684,0.29,0.9953966631213454,0.9987088886908811,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25575268.431937166,23615934.19382525,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
5,fairshare,0.9964610717390066,0.29,0.9953752826653672,0.9987121296723973,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25561870.848439973,23622186.26481679,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
6,fairshare,0.9964635367016318,0.29,0.995399510859273,0.9987841923950252,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25575228.1933202,23621285.80295052,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
7,fairshare,0.9964666735770905,0.29,0.9954008267687673,0.9987592498490543,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25569946.413249403,23627185.062405407,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
8,fairshare,0.9964906097853624,0.29,0.9953819566066632,0.9986889780789551,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25543709.645861022,23622771.432278175,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
9,fairshare,0.9964634421001368,0.29,0.995401843187587,0.9987592587558856,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25565986.476171516,23608114.86903525,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
10,fairshare,0.9965020320796372,0.29,0.9953972154554356,0.9987673035917237,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25559522.67242035,23636011.137028206,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
11,fairshare,0.996507238197145,0.29,0.9954011537786626,0.9988234277588649,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25569394.44514417,23636540.526524976,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
12,fairshare,0.996437329820583,0.29,0.9953746477302984,0.9988138938832353,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25531451.74382133,23576569.014146633,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
13,fairshare,0.996458032015943,0.29,0.9953685603641979,0.9988062927443856,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25501360.199145682,23585948.821897034,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
14,fairshare,0.9964488797842125,0.29,0.9953800091588446,0.9987052891779414,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25537596.848330602,23601992.521862388,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
15,fairshare,0.9964718703254617,0.29,0.9954058058425723,0.9987058588521194,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25575422.970832594,23612689.87830251,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
16,fairshare,0.9964917495026916,0.29,0.9953997760387878,0.9987471832631218,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25580523.152550217,23653541.029417694,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
17,fairshare,0.9964578756591338,0.29,0.9954018745091862,0.9987295790215889,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25566518.486730825,23599182.911277827,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
18,fairshare,0.9965090938399632,0.29,0.9953808335071598,0.9986979274997793,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25512448.318873256,23610258.431802023,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
19,fairshare,0.9935131653793072,0.29,0.996015214239088,0.9926367647153672,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,25351419.24311546,22697978.35958586,0.13793103448275867,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
20,fairshare,0.9951353270705803,0.29,0.996038935841257,0.9962048709254274,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,26123999.702080198,23577900.63419173,0.11494252873563227,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
21,fairshare,0.9951318331216166,0.29,0.9960386101969115,0.9962083470535019,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,26117992.15981448,23583308.226493318,0.11494252873563227,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
22,fairshare,0.9971089438366043,0.29,0.9990563053383109,0.9988517726796757,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,24546286.981556702,22500874.171741378,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
23,fairshare,0.9970778594956972,0.29,0.9990524794046631,0.9988793156087281,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,24530757.67034692,22397295.771855354,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
24,fairshare,0.9971296860370602,0.29,0.9990645749527214,0.9988459309184566,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,24558356.271433827,22531786.76320513,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
25,fairshare,0.9971139897330266,0.29,0.9990555998286896,0.9988657870896822,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,24540485.208956786,22439261.34717892,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
26,fairshare,0.9970994535556974,0.29,0.9990501503983182,0.9989642227413764,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,24511421.083056383,22453554.13213318,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
27,fairshare,0.9970627899925316,0.29,0.999056047861579,0.9988744490843817,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,24522089.78069964,22407834.794371795,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
28,fairshare,0.9970969348251117,0.29,0.9990503119406225,0.9988976962646012,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,24522704.00138871,22395854.645205352,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
