slot,policy,jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation
165,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20394852.08790357,1298051.2697276203,0.6666666666666667,5000,50,750.0
166,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20253064.602671806,2493551.198613067,0.6666666666666667,5000,50,750.0
167,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18121148.83826951,1885239.2754058992,0.6666666666666667,5000,50,750.0
168,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,22338261.652941965,4713969.092263968,0.6666666666666667,5000,50,750.0
169,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,16199505.781420283,2516621.5480784117,0.6666666666666667,5000,50,750.0
170,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19895172.663311485,1499199.793444744,0.6666666666666667,5000,50,750.0
171,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19716102.825839754,1926484.5768894218,0.6666666666666667,5000,50,750.0
172,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20746550.229543418,1956010.5318358405,0.6666666666666667,5000,50,750.0
173,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17990154.640484117,1447467.4026855368,0.6666666666666667,5000,50,750.0
174,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20403998.3209927,993148.0577141135,0.6666666666666667,5000,50,750.0
175,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20689399.873825237,780435.2895903942,0.6666666666666667,5000,50,750.0
176,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17849613.790075608,1416797.3084338359,0.6666666666666667,5000,50,750.0
177,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17700466.848192867,995939.1326503897,0.6666666666666667,5000,50,750.0
178,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20122076.63716395,1334579.6003671887,0.6666666666666667,5000,50,750.0
179,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17959576.50902946,753325.192729793,0.6666666666666667,5000,50,750.0
180,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18085239.266895454,2276458.763315004,0.6666666666666667,5000,50,750.0
181,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19743431.83886636,1506689.232901995,0.6666666666666667,5000,50,750.0
182,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20767808.07545229,2514734.832709833,0.6666666666666667,5000,50,750.0
183,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,15901483.402215742,1312880.0053252163,0.6666666666666667,5000,50,750.0
184,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18212050.931088068,2407461.7768502617,0.6666666666666667,5000,50,750.0
185,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,22229114.413484193,7788171.313197604,0.6666666666666667,5000,50,750.0
186,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20712064.040636357,1920361.79640847,0.6666666666666667,5000,50,750.0
187,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21992909.06154983,2093514.5862569716,0.6666666666666667,5000,50,750.0
188,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20568287.79340827,5874813.664152146,0.6666666666666667,5000,50,750.0
189,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21220188.82056277,2004105.8600371494,0.6666666666666667,5000,50,750.0
190,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21238059.925803617,5018527.757660284,0.6666666666666667,5000,50,750.0
191,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20510500.11542035,3056870.2215676354,0.6666666666666667,5000,50,750.0
192,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21480410.416925017,3367559.2423892883,0.6666666666666667,5000,50,750.0
193,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18910313.51426077,4662212.283403853,0.6666666666666667,5000,50,750.0
194,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19647323.72050446,2293613.906943583,0.6666666666666667,5000,50,750.0
195,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20490478.037635177,6139271.335887469,0.6666666666666667,5000,50,750.0
196,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19159528.322969005,2194901.155954087,0.6666666666666667,5000,50,750.0
197,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19307408.005518332,2741467.258542113,0.6666666666666667,5000,50,750.0
198,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20573805.34844571,3478288.736794929,0.6666666666666667,5000,50,750.0
199,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21509596.500611827,1046085.5543908867,0.6666666666666667,5000,50,750.0
200,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20745029.695590135,2765041.596740491,0.6666666666666667,5000,50,750.0
201,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18315010.511740543,1630159.166540704,0.6666666666666667,5000,50,750.0
202,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18909126.310039178,3045600.8957580607,0.6666666666666667,5000,50,750.0
203,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19394655.92967282,4318917.300245401,0.6666666666666667,5000,50,750.0
204,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18559814.608937673,2280942.838959581,0.6666666666666667,5000,50,750.0
205,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17182950.006790116,2339391.6537838043,0.6666666666666667,5000,50,750.0
206,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20549747.219419226,1506131.6000715601,0.6666666666666667,5000,50,750.0
207,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18449202.809269775,832464.6708340042,0.6666666666666667,5000,50,750.0
208,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18856695.723174054,2122567.1815666626,0.6666666666666667,5000,50,750.0
209,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20257647.49619871,1174318.594037937,0.6666666666666667,5000,50,750.0
210,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19910092.221962366,3256896.9000619375,0.6666666666666667,5000,50,750.0
211,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20121341.025780108,1092138.6421384078,0.6666666666666667,5000,50,750.0
212,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21033124.785438165,5156587.918999167,0.6666666666666667,5000,50,750.0
213,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17161039.59803337,2151700.837533889,0.6666666666666667,5000,50,750.0
214,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18060946.173733078,1105215.6911253845,0.6666666666666667,5000,50,750.0
215,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18608001.381948758,3185300.9751064936,0.6666666666666667,5000,50,750.0
216,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19039557.034201995,3780324.3133578235,0.6666666666666667,5000,50,750.0
217,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19426340.21950823,2184747.784242091,0.6666666666666667,5000,50,750.0
218,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21092064.044049565,3319205.449317069,0.6666666666666667,5000,50,750.0
219,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21717395.566591077,4561733.067479634,0.6666666666666667,5000,50,750.0
220,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20973773.885637157,2081508.0775356642,0.6666666666666667,5000,50,750.0
221,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18701035.47062687,2299082.222528458,0.6666666666666667,5000,50,750.0
222,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18706955.886740893,3339454.488683787,0.6666666666666667,5000,50,750.0
223,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19331878.54514073,383168.8445880946,0.6666666666666667,5000,50,750.0
224,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,22176346.247400176,1933660.7675812992,0.6666666666666667,5000,50,750.0
225,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,16436198.45229917,1104357.575281971,0.6666666666666667,5000,50,750.0
226,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17317824.825292237,668698.7085842487,0.6666666666666667,5000,50,750.0
227,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19584060.893068857,2305293.778347826,0.6666666666666667,5000,50,750.0
228,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,22645842.655409317,4648086.343632054,0.6666666666666667,5000,50,750.0
229,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,23078851.914828748,2607650.5778493546,0.6666666666666667,5000,50,750.0
230,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,23115366.349822916,5580969.65301296,0.6666666666666667,5000,50,750.0
231,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20803325.670482088,2607224.378070255,0.6666666666666667,5000,50,750.0
232,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20904104.924001213,3614696.5370121505,0.6666666666666667,5000,50,750.0
233,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17595179.383738972,830887.5014449522,0.6666666666666667,5000,50,750.0
234,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19591327.660122707,2214538.754731756,0.6666666666666667,5000,50,750.0
235,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17484181.27467095,3119168.3171653133,0.6666666666666667,5000,50,750.0
236,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19893960.092969626,1440414.1529207274,0.6666666666666667,5000,50,750.0
237,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19288346.584239233,3712515.120310156,0.6666666666666667,5000,50,750.0
238,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,23123239.887286115,4257430.211695456,0.6666666666666667,5000,50,750.0
239,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19549955.47197362,2174771.4958290583,0.6666666666666667,5000,50,750.0
240,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19636823.808806047,2269433.0160651347,0.6666666666666667,5000,50,750.0
241,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18624481.694569845,969586.6328661585,0.6666666666666667,5000,50,750.0
242,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,15775464.952134049,3744543.2057024008,0.6666666666666667,5000,50,750.0
243,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19048578.478439093,3671338.1074875053,0.6666666666666667,5000,50,750.0
244,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17707589.019014157,2151790.335670704,0.6666666666666667,5000,50,750.0
245,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20399001.784338966,1240017.9724588166,0.6666666666666667,5000,50,750.0
246,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19471776.655252554,1638002.439977194,0.6666666666666667,5000,50,750.0
247,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17961025.5364127,1386839.237198726,0.6666666666666667,5000,50,750.0
248,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,16946527.93931509,1450125.8897605536,0.6666666666666667,5000,50,750.0
249,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19512427.421186112,957762.6889110209,0.6666666666666667,5000,50,750.0
250,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18996945.188751955,679471.5143247475,0.6666666666666667,5000,50,750.0
251,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19625450.41426467,839258.7226341402,0.6666666666666667,5000,50,750.0
252,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20531895.563612647,1531791.7628590835,0.6666666666666667,5000,50,750.0
253,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17916828.697791196,2170460.6552789086,0.6666666666666667,5000,50,750.0
254,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21118632.074042,1931014.015513203,0.6666666666666667,5000,50,750.0
255,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21331226.38697244,3033427.35901242,0.6666666666666667,5000,50,750.0
256,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19234917.26595937,1632988.6642304296,0.6666666666666667,5000,50,750.0
257,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18070971.6449776,4815863.773485243,0.6666666666666667,5000,50,750.0
258,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18943800.12322253,620342.7451723611,0.6666666666666667,5000,50,750.0
259,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19239285.82048258,1898353.841236193,0.6666666666666667,5000,50,750.0
260,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20139040.020666808,3263004.823403339,0.6666666666666667,5000,50,750.0
261,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18303161.842035607,1329219.6104509635,0.6666666666666667,5000,50,750.0
262,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18670238.31423608,1750715.2858902172,0.6666666666666667,5000,50,750.0
263,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21957799.69110084,1651698.7670764418,0.6666666666666667,5000,50,750.0
264,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20498572.438219246,3504966.0297850994,0.6666666666666667,5000,50,750.0
265,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19406382.749772884,1659892.2736704228,0.6666666666666667,5000,50,750.0
266,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19962951.18082823,3176523.2760236613,0.6666666666666667,5000,50,750.0
267,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,16892985.045481842,789342.4874306589,0.6666666666666667,5000,50,750.0
268,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19663213.66675372,3177324.862986293,0.6666666666666667,5000,50,750.0
269,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19489164.49493315,2864668.408603918,0.6666666666666667,5000,50,750.0
270,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,22591569.547650404,2929829.8239011625,0.6666666666666667,5000,50,750.0
271,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20267942.80415632,1045766.3723719004,0.6666666666666667,5000,50,750.0
272,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17894228.20472718,1345245.7939872497,0.6666666666666667,5000,50,750.0
273,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17222793.28143768,2161839.2640132764,0.6666666666666667,5000,50,750.0
274,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20972823.184219077,2279049.2278550565,0.6666666666666667,5000,50,750.0
275,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21055018.147874333,1804833.6388990623,0.6666666666666667,5000,50,750.0
276,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21117296.611875437,1950831.8772920663,0.6666666666666667,5000,50,750.0
277,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19310352.393696804,2641698.1735485345,0.6666666666666667,5000,50,750.0
278,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20956587.451886885,4176564.027388065,0.6666666666666667,5000,50,750.0
279,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,23641157.83671353,5262562.860703463,0.6666666666666667,5000,50,750.0
280,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20954204.01844105,1703621.7598418244,0.6666666666666667,5000,50,750.0
281,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19769495.206042547,1612832.7799402,0.6666666666666667,5000,50,750.0
282,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18939918.681581143,3898327.6509100157,0.6666666666666667,5000,50,750.0
283,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21431341.943003032,4274091.971427474,0.6666666666666667,5000,50,750.0
284,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17335852.53331728,503874.35249470966,0.6666666666666667,5000,50,750.0
285,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,22991203.218250975,2995954.052469247,0.6666666666666667,5000,50,750.0
286,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21467611.512489825,1011591.6661979655,0.6666666666666667,5000,50,750.0
287,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17708495.076043803,983388.4821967883,0.6666666666666667,5000,50,750.0
288,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21608937.911392257,3751547.4011064526,0.6666666666666667,5000,50,750.0
289,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21993461.946096648,5688565.554039571,0.6666666666666667,5000,50,750.0
290,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19947576.889506157,1690317.7605846783,0.6666666666666667,5000,50,750.0
291,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20412338.074622482,4586577.608567548,0.6666666666666667,5000,50,750.0
292,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20311018.533547074,2877427.2052783947,0.6666666666666667,5000,50,750.0
293,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,23877813.709465284,3725477.0366393477,0.6666666666666667,5000,50,750.0
294,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,24561516.399548974,3689926.504460558,0.6666666666666667,5000,50,750.0
295,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21138063.859211646,2966049.692124535,0.6666666666666667,5000,50,750.0
296,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20581797.95279537,1984810.8451748965,0.6666666666666667,5000,50,750.0
297,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,22225452.429554116,2818158.645489897,0.6666666666666667,5000,50,750.0
298,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17968850.228983074,2095657.9541855513,0.6666666666666667,5000,50,750.0
299,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19847419.10024742,2710970.421436464,0.6666666666666667,5000,50,750.0
300,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20952067.96270246,2274017.1721084923,0.6666666666666667,5000,50,750.0
301,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20207501.497941054,1826321.744072399,0.6666666666666667,5000,50,750.0
302,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18217192.443830736,683221.0322157161,0.6666666666666667,5000,50,750.0
303,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20541879.461465985,2938773.099381973,0.6666666666666667,5000,50,750.0
304,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21444121.560905803,931129.132974371,0.6666666666666667,5000,50,750.0
305,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19954407.24819782,2986178.768738479,0.6666666666666667,5000,50,750.0
306,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,22997856.456304308,4377607.69766464,0.6666666666666667,5000,50,750.0
307,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21543900.473502498,3651237.6996924924,0.6666666666666667,5000,50,750.0
308,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20219594.440109916,1607251.2468376611,0.6666666666666667,5000,50,750.0
309,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,22630923.601152364,2531412.590854907,0.6666666666666667,5000,50,750.0
310,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17744456.442669567,1373975.7891938658,0.6666666666666667,5000,50,750.0
311,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19100123.648596223,2798963.980456568,0.6666666666666667,5000,50,750.0
312,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20212746.768802308,958704.4715646155,0.6666666666666667,5000,50,750.0
313,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,19390764.464554276,5442954.3746366305,0.6666666666666667,5000,50,750.0
314,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21251913.452885486,2808131.557677176,0.6666666666666667,5000,50,750.0
315,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21132018.390816923,2267480.435453827,0.6666666666666667,5000,50,750.0
316,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20157377.62389052,3281119.62665659,0.6666666666666667,5000,50,750.0
317,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20342782.259881366,2232304.471347655,0.6666666666666667,5000,50,750.0
318,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20771109.1827265,1782101.7736420992,0.6666666666666667,5000,50,750.0
319,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,18153687.30111813,3100935.882681942,0.6666666666666667,5000,50,750.0
320,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20380856.469696168,1964394.8109813458,0.6666666666666667,5000,50,750.0
321,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17627234.39084262,1546341.7755598833,0.6666666666666667,5000,50,750.0
322,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17696840.949515842,2247962.7340778946,0.6666666666666667,5000,50,750.0
323,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17774766.78564255,1677775.705076395,0.6666666666666667,5000,50,750.0
324,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17902166.200529736,1156141.7509699722,0.6666666666666667,5000,50,750.0
325,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20845402.936310973,2992480.6730187912,0.6666666666666667,5000,50,750.0
326,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,22669395.00052174,5162025.1700632945,0.6666666666666667,5000,50,750.0
327,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20135231.445538115,3884925.8935455903,0.6666666666666667,5000,50,750.0
328,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21273181.822355047,3384911.4573988435,0.6666666666666667,5000,50,750.0
329,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,21238110.21299469,4247633.65900787,0.6666666666666667,5000,50,750.0
330,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,17693092.83404889,1902594.5713572172,0.6666666666666667,5000,50,750.0
331,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,22114577.571392503,1846205.5123141382,0.6666666666666667,5000,50,750.0
332,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,23170547.41179119,3752440.0682781907,0.6666666666666667,5000,50,750.0
333,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20606087.312213887,3252776.5492462623,0.6666666666666667,5000,50,750.0
334,priority,0.01,750.0,135.40251005511047,-3.3333333333333335,135.40251005511047,0.99,0.0,20355719.759156715,3446473.578978722,0.6666666666666667,5000,50,750.0
