slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,priority,0.9826937370812157,0.33,0.9825243723731382,0.977687237287439,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17903714.624129143,13641457.089694714,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
1,priority,0.976463496281355,0.33,0.9887909530909371,0.9532215552771461,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16956868.394478597,14120167.782017507,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
2,priority,0.9764617160969765,0.33,0.9888224242154587,0.9532144004998638,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16973490.424966797,14134250.338605156,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
3,priority,0.975255068144094,0.33,0.9758028778065901,0.9744751253474306,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17281517.71902376,12901257.713203277,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
4,priority,0.9752407700186404,0.33,0.9758049603616119,0.9746766868775885,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17274763.481537692,12926934.976635726,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
5,priority,0.9752455857977209,0.33,0.9757321414213548,0.9744501623397532,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17264251.42578827,12894770.660763232,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
6,priority,0.9752436029254733,0.33,0.9758150888195568,0.974636276899485,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17287972.480272055,12936538.294318657,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
7,priority,0.97530218545667,0.33,0.9758173449845069,0.9747053985988572,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17296798.10978143,12935320.774642773,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
8,priority,0.9751797309770205,0.33,0.9758010361394113,0.9746240438689394,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17291945.679226264,12883406.633172613,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
9,priority,0.9752483409958049,0.33,0.975770246989372,0.9745718935024977,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17274481.711102426,12926363.90623362,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
10,priority,0.9752172822547974,0.33,0.9758288972199548,0.9745437687198542,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17303459.7954322,12937561.290632589,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
11,priority,0.9751804554208126,0.33,0.9758056802695885,0.974571001857631,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17294645.455138512,12900970.32526674,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
12,priority,0.975237934215267,0.33,0.9757307439965851,0.9746465445044789,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17256984.30671438,12912307.03948408,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
13,priority,0.9747471306167137,0.33,0.9755922134674001,0.9735858027832536,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17191252.24923074,12726750.769435674,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
