slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,demand,0.9835426525978334,0.33,0.9773615442520824,0.9899671420631565,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,18157039.11833073,14174911.081972748,0.04040404040404044,100,33,495.0,19,9,50,30,0.38,0.3
1,demand,0.9858959594888836,0.33,0.9881919430233194,0.9785486553381164,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16792676.716088485,14127774.206504775,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
2,demand,0.9745102727022653,0.33,0.9820636053516706,0.9532479146123197,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17131754.14346288,14217270.88786634,0.08080808080808088,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
3,demand,0.9719674622655614,0.33,0.9719835896963411,0.9673410273836224,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17183015.262536157,12906454.246315243,0.12121212121212133,100,33,495.0,19,10,50,30,0.38,0.3333333333333333
4,demand,0.9788401543352327,0.33,0.9776870110245641,0.9780137031404478,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17452739.971133173,13700018.392746376,0.04040404040404044,100,33,495.0,23,7,50,30,0.46,0.23333333333333334
5,demand,0.9788398256070805,0.33,0.9794043052592276,0.9762851734568664,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17578040.6915992,13260745.763522122,0.04040404040404044,100,33,495.0,20,10,50,30,0.4,0.3333333333333333
6,demand,0.9770409627930622,0.33,0.97674682986864,0.9902778103454813,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16735993.948267367,12936857.930261265,0.08080808080808088,100,33,495.0,23,5,50,30,0.46,0.16666666666666666
7,demand,0.9709848974376698,0.33,0.9701735605852584,0.9687681334634443,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16990784.64203977,12503856.044860154,0.0,100,33,495.0,24,6,50,30,0.48,0.2
8,demand,0.9821721997458722,0.33,0.9798531180590986,0.9812224256443558,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17407889.71609679,13974415.192861276,0.08080808080808088,100,33,495.0,17,12,50,30,0.34,0.4
9,demand,0.980543807047198,0.33,0.9776775460739724,0.9872702044784276,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17109078.74387287,13295478.112475842,0.101010101010101,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
