slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,demand,0.9834189900557275,0.33,0.9773149310164572,0.9898016555241657,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,18153084.096417986,14157571.801437825,0.04040404040404044,100,33,495.0,19,9,50,30,0.38,0.3
1,demand,0.985853747936268,0.33,0.9881709745506492,0.9784505396928485,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16792372.408015307,14121537.622403733,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
2,demand,0.9744317518811179,0.33,0.9820060943240531,0.953237514309996,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17116435.623840448,14182609.4058565,0.08080808080808088,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
3,demand,0.9719837725311757,0.33,0.9718694513255636,0.967563642537394,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17162354.16365094,12886084.186904395,0.12121212121212133,100,33,495.0,19,10,50,30,0.38,0.3333333333333333
4,demand,0.9788514362809029,0.33,0.9777344564332049,0.9780801087067597,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17460809.31324874,13681473.529146437,0.04040404040404044,100,33,495.0,23,7,50,30,0.46,0.23333333333333334
5,demand,0.9787125030235441,0.33,0.9794241257669821,0.9758228528820273,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17561854.109238617,13277613.155933207,0.04040404040404044,100,33,495.0,20,10,50,30,0.4,0.3333333333333333
6,demand,0.9770499466026289,0.33,0.9767128539369382,0.9905775689367015,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16700200.207180312,12905251.038184764,0.08080808080808088,100,33,495.0,23,5,50,30,0.46,0.16666666666666666
7,demand,0.9710238680664681,0.33,0.9701544652972889,0.9693382451615531,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16981538.455837157,12493702.95838549,0.0,100,33,495.0,24,6,50,30,0.48,0.2
8,demand,0.9820355721927081,0.33,0.9798694482250406,0.9807728563003513,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17454240.883207962,13990342.902791008,0.08080808080808088,100,33,495.0,17,12,50,30,0.34,0.4
9,demand,0.9804511024121916,0.33,0.9776287036795305,0.9869956808044525,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17086460.347302064,13265408.316309517,0.101010101010101,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
10,demand,0.9747506238067836,0.33,0.9751583936809327,0.9693723301149174,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17196563.04012596,12902145.694308393,0.060606060606060774,100,33,495.0,19,9,50,30,0.38,0.3
11,demand,0.9800818705517276,0.33,0.9781610597787006,0.9769757272994984,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16781843.658685163,12903379.153059319,0.04040404040404044,100,33,495.0,20,8,50,30,0.4,0.26666666666666666
12,demand,0.9815878671889814,0.33,0.9820478134020989,0.9801161433839701,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17124265.89780406,13160953.611291593,0.04040404040404044,100,33,495.0,21,11,50,30,0.42,0.36666666666666664
13,demand,0.9757698167147023,0.33,0.9725173040372779,0.9748490512636748,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17213813.565095216,13160953.611291593,0.04040404040404044,100,33,495.0,23,5,50,30,0.46,0.16666666666666666
14,demand,0.9786606848977507,0.33,0.9803166280135278,0.9692836365144282,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16992260.582656633,13245103.430213,0.04040404040404044,100,33,495.0,22,7,50,30,0.44,0.23333333333333334
15,demand,0.9761004461204668,0.33,0.9760725293207698,0.9650460945271229,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17407489.521085493,12891130.301294498,0.060606060606060774,100,33,495.0,23,5,50,30,0.46,0.16666666666666666
16,demand,0.9735635449625206,0.33,0.9718892731669302,0.9759610628498956,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16741816.17909062,12515196.400956288,0.060606060606060774,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
17,demand,0.9735511638839787,0.33,0.9703820919234061,0.9750326973175684,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16999643.773007635,12821616.105349993,0.04040404040404044,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
18,demand,0.9809409396726602,0.33,0.9837354573475143,0.9772113829681571,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17566782.030918002,13475209.457735626,0.04040404040404044,100,33,495.0,18,10,50,30,0.36,0.3333333333333333
19,demand,0.9794092373314256,0.33,0.9711086815992697,0.9837477573360784,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16197118.980071967,11941726.403629303,0.04040404040404044,100,33,495.0,16,10,50,30,0.32,0.3333333333333333
20,demand,0.9707940727969375,0.33,0.9702176891285317,0.9690055085517773,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,18160587.354318976,13788829.674486648,0.16161616161616177,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
21,demand,0.9742315887763373,0.33,0.9771211085189423,0.9636155566732392,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,18079115.78856688,14045659.363638707,0.060606060606060774,100,33,495.0,20,9,50,30,0.4,0.3
22,demand,0.9823654599116541,0.33,0.9816568394530752,0.9849713072548733,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17002654.66060337,12734192.615305122,0.04040404040404044,100,33,495.0,20,10,50,30,0.4,0.3333333333333333
23,demand,0.9824292439961984,0.33,0.9833386763537504,0.9846222387211588,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16691102.68007541,12239624.436350372,0.0,100,33,495.0,18,10,50,30,0.36,0.3333333333333333
24,demand,0.9845337655607019,0.33,0.9836137991775897,0.9861444063970053,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16545296.774553634,12696339.37880753,0.060606060606060774,100,33,495.0,20,10,50,30,0.4,0.3333333333333333
25,demand,0.9895880410714719,0.33,0.990677163398878,0.9899914791399469,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17556425.041493688,15299915.51706855,0.0,100,33,495.0,19,12,50,30,0.38,0.4
26,demand,0.9836197300593447,0.33,0.9832518669408105,0.9862733640790172,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17077758.219950076,13190381.646119272,0.060606060606060774,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
27,demand,0.9801802931242785,0.33,0.9804113200967451,0.9778450062562004,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16182001.203453075,12138900.122400654,0.060606060606060774,100,33,495.0,20,10,50,30,0.4,0.3333333333333333
28,demand,0.9830209520612113,0.33,0.9832194613391997,0.9862764357055845,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16831955.836774778,13181855.258733613,0.0,100,33,495.0,21,6,50,30,0.42,0.2
29,demand,0.9846957278966496,0.33,0.9823270893094511,0.9885505433022987,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16826201.373160332,13110353.546612369,0.12121212121212133,100,33,495.0,20,10,50,30,0.4,0.3333333333333333
30,demand,0.9839524082407579,0.33,0.9839951543288589,0.98610528316421,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16779577.210395586,12705072.911738187,0.14141414141414144,100,33,495.0,20,11,50,30,0.4,0.36666666666666664
31,demand,0.9832084211830467,0.33,0.9816776589763986,0.9834857716248694,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16548113.235868212,12781719.21606894,0.060606060606060774,100,33,495.0,19,9,50,30,0.38,0.3
32,demand,0.9852007292045691,0.33,0.987893734901391,0.9811220334479333,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16979610.149607223,13819335.017337704,0.08080808080808088,100,33,495.0,23,7,50,30,0.46,0.23333333333333334
33,demand,0.9801851237012552,0.33,0.9770907465454447,0.9860328064266562,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17045886.591337025,13043250.244427962,0.101010101010101,100,33,495.0,20,8,50,30,0.4,0.26666666666666666
34,demand,0.9883697395081004,0.33,0.9881214088541569,0.9972058758683443,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17234689.193337485,14892891.80973011,0.101010101010101,100,33,495.0,22,6,50,30,0.44,0.2
35,demand,0.9833298597920053,0.33,0.9839427451675934,0.9858204591987914,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17306362.39193116,14014795.228988156,0.101010101010101,100,33,495.0,18,8,50,30,0.36,0.26666666666666666
36,demand,0.9867139041483648,0.33,0.9875148415533168,0.9862495618483618,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16767729.675148584,13680553.983268926,0.12121212121212133,100,33,495.0,19,10,50,30,0.38,0.3333333333333333
37,demand,0.9797875379780213,0.33,0.9830376359316307,0.9766563945342682,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16965851.385533277,13443079.157181326,0.04040404040404044,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
38,demand,0.9741471179426591,0.33,0.9782616405802651,0.9712400002959353,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16790312.584471013,12118894.016012095,0.04040404040404044,100,33,495.0,20,10,50,30,0.4,0.3333333333333333
39,demand,0.9818501700931318,0.33,0.9877853608953926,0.973461206963205,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17050609.950977825,13807554.78503554,0.04040404040404044,100,33,495.0,19,10,50,30,0.38,0.3333333333333333
