slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,fairshare,0.9960889744452316,0.29,0.9955569923582623,0.9965795735975386,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23570058.297663487,21977191.461071454,0.02298850574712641,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
1,fairshare,0.9939368817394167,0.29,0.9968042400172363,0.988225637979456,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23014235.002863172,20918630.097173683,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
2,fairshare,0.9940059552574225,0.29,0.9967975962830292,0.9884370779648823,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23019165.785450812,20932544.836299144,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
3,fairshare,0.9958778380268372,0.29,0.9945928306075238,0.998490366754298,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23540744.6483009,21608442.377648477,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
4,fairshare,0.9958730827335148,0.29,0.9946041760849831,0.9985800636387381,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23567426.82585304,21633163.627141967,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
5,fairshare,0.9958301336823,0.29,0.9945989564806507,0.9985285185874541,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23581622.50559814,21626684.74932769,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
6,fairshare,0.9958593279149257,0.29,0.9946028148738006,0.9985275035857814,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23568988.841776066,21629713.12847449,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
7,fairshare,0.9958461748972702,0.29,0.9946061724158902,0.9985408322439547,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23568203.588885877,21604550.30086594,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
8,fairshare,0.9958498950146911,0.29,0.9946105731151067,0.9985449244050435,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23566451.15988498,21613908.796879526,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
9,fairshare,0.9958367939699562,0.29,0.9945978441122106,0.9985300939506709,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23571170.496074982,21626224.218776003,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
10,fairshare,0.9958497582620969,0.29,0.9945812205568665,0.9984426340667626,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23546430.329970393,21601319.69357764,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
11,fairshare,0.9958448226691243,0.29,0.9945933846554108,0.9985659224709472,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23562377.30061246,21624958.22908801,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
12,fairshare,0.9958263940818755,0.29,0.9945527462933283,0.9984702270976069,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23494238.825362004,21570192.123660624,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
13,fairshare,0.9958253830147359,0.29,0.9945966133333825,0.9985183917514912,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23506209.23819631,21544884.54744104,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
14,fairshare,0.995862121771748,0.29,0.9945483405148977,0.9985036555480443,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23492648.54519121,21598798.51663948,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
15,fairshare,0.9958901029504794,0.29,0.9946016663602895,0.9985034243970704,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23557778.47107435,21633939.681958426,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
16,fairshare,0.9958699606235134,0.29,0.9946138981417715,0.9985498412126983,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23580453.798022047,21640973.211694814,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
17,fairshare,0.9958419278181129,0.29,0.99459860777241,0.9984378366960427,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23559745.93124035,21597734.88400187,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
18,fairshare,0.9958898126354412,0.29,0.994604335390067,0.9985613949816101,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23538863.630720094,21605846.563655116,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
19,fairshare,0.9924561742899518,0.29,0.9952835240612457,0.9916533183419879,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,23295062.183015015,20705178.15691236,0.13793103448275867,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
20,fairshare,0.9942644752426398,0.29,0.9953835980870483,0.9955138200990024,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,24127516.562882688,21592825.70893258,0.11494252873563227,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
21,fairshare,0.9942913333338369,0.29,0.9953843405083926,0.9955547183485826,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,24137002.379514255,21595087.00304226,0.11494252873563227,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
22,fairshare,0.9965248110937914,0.29,0.9988986724663593,0.9986349292998474,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22548299.700939104,20469578.64773302,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
23,fairshare,0.9965860805368455,0.29,0.9988935994958785,0.9986503787196571,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22552663.144538805,20495000.970629167,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
24,fairshare,0.9965655768118905,0.29,0.998892357650535,0.9986254195009604,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22545519.994081385,20468939.726867665,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
25,fairshare,0.9965780738882004,0.29,0.9988967635714512,0.9986612201179114,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22559552.36600698,20486091.667582028,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
26,fairshare,0.996552641449184,0.29,0.9988914797899563,0.9986700149495407,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22521632.50518236,20456442.40884317,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
27,fairshare,0.9965276686262217,0.29,0.9988876685510988,0.9985458580197769,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22537053.630863227,20442360.371087592,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
28,fairshare,0.9965464694389911,0.29,0.9988997410118193,0.9986425257022911,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22545946.956491265,20521296.248493604,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
29,fairshare,0.996526564980872,0.29,0.9988982830810855,0.9986374051932544,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22542706.288612965,20484920.89936883,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
30,fairshare,0.9966147077431162,0.29,0.9988945603573343,0.9986056375781784,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22560849.03243652,20530407.548743773,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
31,fairshare,0.9965728565845019,0.29,0.9988992283890544,0.9985870748484535,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22553510.575466868,20501456.89702077,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
32,fairshare,0.9966292975545231,0.29,0.9989002023755266,0.9986359963413382,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22557797.943052407,20563662.59345933,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
33,fairshare,0.9965874916545323,0.29,0.9988983048969577,0.9986464719402729,435.0,78.53345583196409,-1.9333333333333333,78.53345583196409,0.71,0.0,22549915.38537403,20495885.192769043,0.06896551724137945,100,29,435.0,12,10,50,30,0.24,0.3333333333333333
