slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,demand,0.9834095873670418,0.33,0.9773249805402044,0.9896835802891685,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,18158900.853364028,14162965.968559671,0.04040404040404044,100,33,495.0,19,9,50,30,0.38,0.3
1,demand,0.9858508135859518,0.33,0.9881631228861836,0.9784383282351874,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16771583.496574387,14107408.560769213,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
2,demand,0.9743914913725732,0.33,0.9820417215317546,0.9528338577658653,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17123058.394487325,14201334.729231186,0.08080808080808088,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
3,demand,0.9719689010979328,0.33,0.9719632098901775,0.9675133753755731,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17173395.61688391,12934143.721944524,0.12121212121212133,100,33,495.0,19,10,50,30,0.38,0.3333333333333333
4,demand,0.9788981097074936,0.33,0.9777397649976648,0.9781516863465961,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17450388.639745254,13672834.736044869,0.04040404040404044,100,33,495.0,23,7,50,30,0.46,0.23333333333333334
5,demand,0.9788487057304073,0.33,0.9793689730670102,0.9764373647432536,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17559942.22972995,13276121.41030217,0.04040404040404044,100,33,495.0,20,10,50,30,0.4,0.3333333333333333
6,demand,0.9769979832293401,0.33,0.9766516469299599,0.9902484887080987,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16720078.908684354,12890665.843235882,0.08080808080808088,100,33,495.0,23,5,50,30,0.46,0.16666666666666666
7,demand,0.9709649317793182,0.33,0.9700645239340915,0.9688455671370948,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16958365.621291943,12465174.359687852,0.0,100,33,495.0,24,6,50,30,0.48,0.2
8,demand,0.9821400324875221,0.33,0.9799008994474181,0.9810281641986659,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17450498.887478445,13960496.897536794,0.08080808080808088,100,33,495.0,17,12,50,30,0.34,0.4
9,demand,0.9804412165834208,0.33,0.9776481174309495,0.9869489357421508,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17116210.974410284,13264160.342735719,0.101010101010101,100,33,495.0,21,8,50,30,0.42,0.26666666666666666
