slot,policy,jain,jain_allocation,urban_jain,rural_jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation,urban_allocated,rural_allocated,total_urban,total_rural,urban_allocation_rate,rural_allocation_rate
0,priority,0.9827893441095203,0.33,0.9825602647784043,0.9779777631918201,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17921766.149816733,13660010.253335655,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
1,priority,0.97647662529297,0.33,0.9887960945925993,0.9534053725497634,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16963342.969766766,14118897.207452301,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
2,priority,0.976408675130062,0.33,0.988800454278003,0.9531319463619615,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,16965360.13160768,14124538.331282834,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
3,priority,0.9751546752980662,0.33,0.975734852298902,0.9743537778661057,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17250767.24825624,12882431.014991008,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
4,priority,0.9752446667041577,0.33,0.9757450096836717,0.97463000749632,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17281078.78019493,12912601.277240345,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
5,priority,0.9752665413889615,0.33,0.9757371252813362,0.9746941557811175,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17279340.58570305,12924386.001916327,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
6,priority,0.9752863411625845,0.33,0.9757757874674199,0.9747663740586109,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17283182.56808081,12932969.855314767,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
7,priority,0.9753083274615031,0.33,0.9757600021547194,0.9746299151545103,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17267534.502272867,12915549.758293936,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
8,priority,0.9752472182737667,0.33,0.975760336361394,0.9744737373811023,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17268091.787312727,12902880.064185575,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
9,priority,0.9750728893256109,0.33,0.9757900474303437,0.9742171474897906,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17256879.66890619,12868600.651175618,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
10,priority,0.9749564462946029,0.33,0.9757526493919336,0.9740274045113273,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17248415.23020487,12805952.55115843,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
11,priority,0.9750900791735511,0.33,0.9757761276950672,0.9742684609334843,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17280606.731077377,12851581.433137158,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
12,priority,0.975194705036177,0.33,0.9756198106389512,0.9746344854256951,495.0,89.36565663637293,-2.2,89.36565663637293,0.6699999999999999,0.0,17235315.846918773,12902697.036972024,0.04040404040404044,100,33,495.0,22,8,50,30,0.44,0.26666666666666666
